2018-08-27 10:53:04,817 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7e55ee2e: startup date [Mon Aug 27 10:53:04 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:26:13,827 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61617 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-45
2018-08-28 16:26:14,841 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-156
2018-08-28 16:26:14,841 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61617 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-45
2018-08-28 16:26:14,843 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-156
2018-08-28 16:26:14,844 | INFO  | error with pending local brokerInfo on: vm://localhost#92 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-156
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#93) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:26:44,845 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61617 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-46
2018-08-28 16:26:45,854 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-159
2018-08-28 16:26:45,854 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61617 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-46
2018-08-28 16:26:45,856 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-159
2018-08-28 16:26:45,858 | INFO  | error with pending local brokerInfo on: vm://localhost#94 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-159
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#95) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:27:05,929 | WARN  | Transport Connection to: tcp://127.0.0.1:61683 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61683@61616
2018-08-28 16:27:05,930 | WARN  | Network connection between vm://localhost#58 and tcp:///127.0.0.1:61618@61688 shutdown due to a remote error: {} | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///127.0.0.1:61618@61688
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(Unknown Source)[:1.8.0_171]
	at java.net.SocketInputStream.read(Unknown Source)[:1.8.0_171]
	at org.apache.activemq.transport.tcp.TcpBufferedInputStream.fill(TcpBufferedInputStream.java:50)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.tcp.TcpTransport$2.fill(TcpTransport.java:634)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.tcp.TcpBufferedInputStream.read(TcpBufferedInputStream.java:59)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.tcp.TcpTransport$2.read(TcpTransport.java:619)[activemq-client-5.15.0.jar:5.15.0]
	at java.io.DataInputStream.readInt(Unknown Source)[:1.8.0_171]
	at org.apache.activemq.openwire.OpenWireFormat.unmarshal(OpenWireFormat.java:268)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.tcp.TcpTransport.readCommand(TcpTransport.java:240)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.tcp.TcpTransport.doRun(TcpTransport.java:232)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.tcp.TcpTransport.run(TcpTransport.java:215)[activemq-client-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:27:05,938 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[localhost] Task-162
2018-08-28 16:27:05,939 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-162
2018-08-28 16:27:06,936 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-48
2018-08-28 16:27:06,940 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | Simple Discovery Agent-48
2018-08-28 16:27:07,964 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-166
2018-08-28 16:27:07,970 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-166
2018-08-28 16:27:07,973 | INFO  | error with pending local brokerInfo on: vm://localhost#96 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-166
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#97) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:27:07,977 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | Simple Discovery Agent-48
2018-08-28 16:27:07,981 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-48
2018-08-28 16:27:09,984 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-49
2018-08-28 16:27:09,988 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | Simple Discovery Agent-49
2018-08-28 16:27:11,011 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-169
2018-08-28 16:27:11,016 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-169
2018-08-28 16:27:11,017 | INFO  | error with pending local brokerInfo on: vm://localhost#98 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-169
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#99) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:27:11,018 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | Simple Discovery Agent-49
2018-08-28 16:27:11,019 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-49
2018-08-28 16:27:15,022 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-50
2018-08-28 16:27:15,023 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | Simple Discovery Agent-50
2018-08-28 16:27:15,858 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61617 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-47
2018-08-28 16:27:15,876 | INFO  | Network connection between vm://localhost#102 and tcp:///127.0.0.1:61617@61872 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///127.0.0.1:61617@61872, localBroker= vm://localhost#102
2018-08-28 16:27:16,039 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-175
2018-08-28 16:27:16,040 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-50
2018-08-28 16:27:16,045 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-175
2018-08-28 16:27:16,051 | INFO  | error with pending local brokerInfo on: vm://localhost#100 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-175
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#101) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:27:24,048 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-51
2018-08-28 16:27:25,057 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-178
2018-08-28 16:27:25,058 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-51
2018-08-28 16:27:25,062 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-178
2018-08-28 16:27:25,066 | INFO  | error with pending local brokerInfo on: vm://localhost#104 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-178
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#105) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:27:41,064 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-52
2018-08-28 16:27:42,084 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-181
2018-08-28 16:27:42,084 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-52
2018-08-28 16:27:42,089 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-181
2018-08-28 16:27:42,095 | INFO  | error with pending local brokerInfo on: vm://localhost#106 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-181
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#107) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:28:12,092 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-53
2018-08-28 16:28:13,109 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-53
2018-08-28 16:28:13,109 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-184
2018-08-28 16:28:13,117 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-184
2018-08-28 16:28:13,120 | INFO  | error with pending local brokerInfo on: vm://localhost#108 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-184
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#109) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:28:43,114 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-54
2018-08-28 16:28:44,125 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-187
2018-08-28 16:28:44,125 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-54
2018-08-28 16:28:44,129 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-187
2018-08-28 16:28:44,131 | INFO  | error with pending local brokerInfo on: vm://localhost#110 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-187
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#111) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:29:14,130 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-55
2018-08-28 16:29:15,145 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-190
2018-08-28 16:29:15,145 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-55
2018-08-28 16:29:15,150 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-190
2018-08-28 16:29:15,153 | INFO  | error with pending local brokerInfo on: vm://localhost#112 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-190
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#113) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:29:45,153 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-56
2018-08-28 16:29:46,164 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-193
2018-08-28 16:29:46,165 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-56
2018-08-28 16:29:46,170 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-193
2018-08-28 16:29:46,175 | INFO  | error with pending local brokerInfo on: vm://localhost#114 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-193
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#115) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:30:16,173 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-57
2018-08-28 16:30:17,195 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-196
2018-08-28 16:30:17,195 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-57
2018-08-28 16:30:17,200 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-196
2018-08-28 16:30:17,202 | INFO  | error with pending local brokerInfo on: vm://localhost#116 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-196
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#117) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:30:47,201 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-58
2018-08-28 16:30:48,225 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-199
2018-08-28 16:30:48,225 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-58
2018-08-28 16:30:48,230 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-199
2018-08-28 16:30:48,231 | INFO  | error with pending local brokerInfo on: vm://localhost#118 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-199
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#119) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.ResponseCorrelator.stop(ResponseCorrelator.java:132)[activemq-client-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection.doStop(TransportConnection.java:1193)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.broker.TransportConnection$4.run(TransportConnection.java:1159)[activemq-broker-5.15.0.jar:5.15.0]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_171]
2018-08-28 16:31:18,231 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61618 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-59
2018-08-28 16:31:19,242 | INFO  | localhost Shutting down local_network | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-202
2018-08-28 16:31:19,243 | WARN  | Could not start network bridge between: vm://localhost and: tcp://127.0.0.1:61618 due to: Connection refused: connect | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-59
2018-08-28 16:31:19,248 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-202
2018-08-28 16:31:19,253 | INFO  | error with pending local brokerInfo on: vm://localhost#120 | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-202
org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#121) stopped.
	at org.apache.activemq.transport.vm.VMTransport.stop(VMTransport.java:233)[activemq-broker-5.15.0.jar:5.15.0]
	at org.apache.activemq.transport.TransportFilter.stop(TransportFilter.java:72)[activemq-client-5.15.0.jar:5.15.0]
